"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"MeSHDb for Pongo abelii (Orangutan, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Pongo abelii (Orangutan)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Pongo abelii",9601,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Pab.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pab.eg.db:Pongo abelii:Orangutan:v001"
"MeSHDb for Pseudomonas aeruginosa PAO1 (v001)","Correspondence table between NCBI Gene ID and MeSH ID for Pseudomonas aeruginosa PAO1","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Pseudomonas aeruginosa PAO1",208964,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Pae.PAO1.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pae.PAO1.eg.db:v001"
"MeSHDb for Plasmodium falciparum 3D7 (v001)","Correspondence table between NCBI Gene ID and MeSH ID for Plasmodium falciparum 3D7","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Plasmodium falciparum 3D7",36329,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Pfa.3D7.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pfa.3D7.eg.db:v001"
"MeSHDb for Pan troglodytes (Chimpanzee, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Pan troglodytes (Chimpanzee)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Pan troglodytes",9598,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Pto.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Pto.eg.db:Pan troglodytes:Chimpanzee:v001"
"MeSHDb for Populus trichocarpa (Black cottonwood, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Populus trichocarpa (Black cottonwood)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Populus trichocarpa",3694,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Ptr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ptr.eg.db:Populus trichocarpa:Black cottonwood:v001"
"MeSHDb for Rattus norvegicus (Rat, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Rattus norvegicus (Rat)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Rattus norvegicus",10116,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Rno.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Rno.eg.db:Rattus norvegicus:Rat:v001"
"MeSHDb for Staphylococcus argenteus (v001)","Correspondence table between NCBI Gene ID and MeSH ID for Staphylococcus argenteus","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Staphylococcus argenteus",985002,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Sar.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sar.eg.db:v001"
"MeSHDb for Saccharomyces cerevisiae S288C (v001)","Correspondence table between NCBI Gene ID and MeSH ID for Saccharomyces cerevisiae S288C","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Saccharomyces cerevisiae S288C",559292,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Sce.S288C.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sce.S288C.eg.db:v001"
"MeSHDb for Streptomyces coelicolor A3(2) (v001)","Correspondence table between NCBI Gene ID and MeSH ID for Streptomyces coelicolor A3(2)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Streptomyces coelicolor A3(2)",100226,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Sco.A32.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sco.A32.eg.db:v001"
"MeSHDb for Bombyx mori (Silkworm, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Bombyx mori (Silkworm)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Bombyx mori",7091,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Sil.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Sil.eg.db:Bombyx mori:Silkworm:v001"
"MeSHDb for Strongylocentrotus purpuratus (Purple sea urchin, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Strongylocentrotus purpuratus (Purple sea urchin)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Strongylocentrotus purpuratus",7668,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Spu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Spu.eg.db:Strongylocentrotus purpuratus:Purple sea urchin:v001"
"MeSHDb for Sus scrofa (Pig, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Sus scrofa (Pig)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Sus scrofa",9823,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Ssc.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ssc.eg.db:Sus scrofa:Pig:v001"
"MeSHDb for Trypanosoma brucei brucei TREU927 (Trypanosoma, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Trypanosoma brucei brucei TREU927 (Trypanosoma)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Trypanosoma brucei brucei TREU927",185431,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Tbb.TREU927.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Tbb.TREU927.eg.db:Trypanosoma brucei brucei TREU927:Trypanosoma:v001"
"MeSHDb for Toxoplasma gondii ME49 (Toxoplasma, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Toxoplasma gondii ME49 (Toxoplasma)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Toxoplasma gondii ME49",508771,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Tgo.ME49.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Tgo.ME49.eg.db:Toxoplasma gondii ME49:Toxoplasma:v001"
"MeSHDb for Taeniopygia guttata (Zebra finch, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Taeniopygia guttata (Zebra finch)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Taeniopygia guttata",59729,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Tgu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Tgu.eg.db:Taeniopygia guttata:Zebra finch:v001"
"MeSHDb for Vitis vinifera (Grape, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Vitis vinifera (Grape)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Vitis vinifera",29760,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Vvi.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Vvi.eg.db:Vitis vinifera:Grape:v001"
"MeSHDb for Xenopus laevis (Western clawed frog, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Xenopus laevis (Western clawed frog)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Xenopus laevis",8355,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Xla.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Xla.eg.db:Xenopus laevis:Western clawed frog:v001"
"MeSHDb for Xenopus tropicalis (Western clawed frog, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Xenopus tropicalis (Western clawed frog)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Xenopus tropicalis",8364,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Xtr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Xtr.eg.db:Xenopus tropicalis:Western clawed frog:v001"
"MeSHDb for Zea mays (Corn, v001)","Correspondence table between NCBI Gene ID and MeSH ID for Zea mays (Corn)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021","Zea mays",4577,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.Zma.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Zma.eg.db:Zea mays:Corn:v001"
"MeSHDb for MeSH.db (v001)","Correspondence table for MeSH ID, MeSH Term, MeSH Category, Synonym, Qualifier ID, and Qualifier Term","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021",NA,NA,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.db:v001"
"MeSHDb for MeSH.AOR.db (v001)","MeSH Hierarchical structure (Ancestor-Offspring relationship)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021",NA,NA,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.AOR.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.AOR.db:v001"
"MeSHDb for MeSH.PCR.db (v001)","MeSH Hierarchical structure (Parent-Child relationship)","3.13",NA,"TSV","ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2pubmed.gz,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/d2021.bin,ftp://nlmpubs.nlm.nih.gov/online/mesh/MESH_FILES/asciimesh/q2021.bin,ftp://ftp.nlm.nih.gov/nlmdata/.medleasebaseline/zip, http://gendoo.dbcls.jp/data/,ftp://ftp.ncbi.nlm.nih.gov/gene/DATA/gene2accession.gz","24-Mar-2021",NA,NA,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v001/MeSH.PCR.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.PCR.db:v001"
